label,desc
Urban; Emissions: Public sector; 4th IMD quintile; North East,"Local authority predominately made up of urban neighbourhoods; Well above average public sector (government, education, health), below average in other areas.; in second least deprived quintile (20%)"
Urban; Emissions: Public sector; 5th IMD quintile; Northern Ireland,"Local authority predominately made up of urban neighbourhoods; Well above average public sector (government, education, health), below average in other areas.; in least deprived quintile (20%)"
Urban; Emissions: Public sector; 5th IMD quintile; Scotland,"Local authority predominately made up of urban neighbourhoods; Well above average public sector (government, education, health), below average in other areas.; in least deprived quintile (20%)"
Urban; Emissions: Public sector; 5th IMD quintile; South East,"Local authority predominately made up of urban neighbourhoods; Well above average public sector (government, education, health), below average in other areas.; in least deprived quintile (20%)"
Urban; Emissions: Public sector; 5th IMD quintile; Wales,"Local authority predominately made up of urban neighbourhoods; Well above average public sector (government, education, health), below average in other areas.; in least deprived quintile (20%)"
Urban; Emissions: Public sector; 5th IMD quintile; North West,"Local authority predominately made up of urban neighbourhoods; Well above average public sector (government, education, health), below average in other areas.; in least deprived quintile (20%)"
Urban; Emissions: Public sector; 5th IMD quintile; East Midlands,"Local authority predominately made up of urban neighbourhoods; Well above average public sector (government, education, health), below average in other areas.; in least deprived quintile (20%)"
Urban; Emissions: Public sector; 5th IMD quintile; East of England,"Local authority predominately made up of urban neighbourhoods; Well above average public sector (government, education, health), below average in other areas.; in least deprived quintile (20%)"
Urban; Emissions: Public sector; 5th IMD quintile; South West,"Local authority predominately made up of urban neighbourhoods; Well above average public sector (government, education, health), below average in other areas.; in least deprived quintile (20%)"
Urban; Emissions: Public sector; 5th IMD quintile; London,"Local authority predominately made up of urban neighbourhoods; Well above average public sector (government, education, health), below average in other areas.; in least deprived quintile (20%)"
Urban; Emissions: Public sector; 5th IMD quintile; West Midlands,"Local authority predominately made up of urban neighbourhoods; Well above average public sector (government, education, health), below average in other areas.; in least deprived quintile (20%)"
Urban; Emissions: Public sector; 5th IMD quintile; Yorkshire and The Humber,"Local authority predominately made up of urban neighbourhoods; Well above average public sector (government, education, health), below average in other areas.; in least deprived quintile (20%)"
Urban; Emissions: Public sector; 5th IMD quintile; North East,"Local authority predominately made up of urban neighbourhoods; Well above average public sector (government, education, health), below average in other areas.; in least deprived quintile (20%)"
Urban; Emissions: Urban mainstream; 1st IMD quintile; Northern Ireland,Local authority predominately made up of urban neighbourhoods; Below average for most emissions scores.; in most deprived quintile (20%)
Urban; Emissions: Urban mainstream; 1st IMD quintile; Scotland,Local authority predominately made up of urban neighbourhoods; Below average for most emissions scores.; in most deprived quintile (20%)
Urban; Emissions: Urban mainstream; 1st IMD quintile; South East,Local authority predominately made up of urban neighbourhoods; Below average for most emissions scores.; in most deprived quintile (20%)
Urban; Emissions: Urban mainstream; 1st IMD quintile; Wales,Local authority predominately made up of urban neighbourhoods; Below average for most emissions scores.; in most deprived quintile (20%)
Urban; Emissions: Urban mainstream; 1st IMD quintile; North West,Local authority predominately made up of urban neighbourhoods; Below average for most emissions scores.; in most deprived quintile (20%)
Urban; Emissions: Urban mainstream; 1st IMD quintile; East Midlands,Local authority predominately made up of urban neighbourhoods; Below average for most emissions scores.; in most deprived quintile (20%)
